elapsed_time,mode,pedal,temp,latitude,longitude,altitude,speed,total_distance
0.0,0,0,0,13.65144,100.495,-34.1,0,0.0
0.6371000000000322,0,0,0,13.65144,100.495,-34.2,0,0.0
1.2027000000000498,0,0,0,13.65144,100.495,-34.2,0.463,0.0002620000000000001
1.6549999999999727,0,0,0,13.65145,100.495,-34.1,0.463,0.00047199999999999846
2.2205999999999904,0,0,0,13.65145,100.495,-34.1,0.62968,0.0008279999999999989
2.63779999999997,0,0,0,13.65145,100.495,-34.2,0.62968,0.001091
3.203300000000013,0,0,0,13.65145,100.495,-34.2,0,0.001091
3.6353000000000293,0,0,0,13.65145,100.495,-34.3,0,0.001091
4.200900000000047,0,0,0,13.65145,100.495,-34.3,0,0.001091
4.634500000000003,0,0,0,13.65145,100.495,-34.3,0,0.001091
5.20010000000002,0,0,0,13.65145,100.495,-34.3,0,0.001091
5.622600000000034,0,0,0,13.65145,100.495,-34.4,0,0.001091
6.188200000000052,0,0,0,13.65145,100.495,-34.4,0,0.001091
6.638599999999997,0,0,0,13.65145,100.495,-34.4,0,0.001091
7.204200000000014,0,0,0,13.65145,100.495,-34.4,0,0.001091
7.636200000000031,0,0,0,13.65145,100.495,-34.4,0,0.001091
8.201800000000048,0,0,0,13.65145,100.495,-34.4,0,0.001091
8.597899999999981,0,0,0,13.65145,100.495,-34.5,0,0.001091
9.163499999999999,0,0,0,13.65145,100.495,-34.5,0,0.001091
9.616300000000024,0,0,0,13.65145,100.495,-34.5,0,0.001091
10.182000000000016,0,0,0,13.65145,100.495,-34.5,0,0.001091
10.605199999999968,0,0,0,13.65145,100.495,-34.5,0,0.001091
11.170799999999986,0,0,0,13.65145,100.495,-34.5,0,0.001091
11.622799999999984,0,0,0,13.65145,100.495,-34.7,0,0.001091
12.188400000000001,0,0,0,13.65145,100.495,-34.7,0.40744,0.0013209999999999993
12.602200000000039,0,0,0,13.65145,100.495,-34.6,0.40744,0.00149
13.167800000000057,0,0,0,13.65145,100.495,-34.6,0,0.00149
13.605099999999993,0,0,0,13.65145,100.495,-34.6,0,0.00149
14.17070000000001,0,0,0,13.65145,100.495,-34.6,0,0.00149
14.60850000000005,0,0,0,13.65145,100.495,-34.5,0,0.00149
15.174100000000067,0,0,0,13.65145,100.495,-34.5,0,0.00149
15.605400000000031,0,0,0,13.65145,100.495,-34.5,0,0.00149
16.17100000000005,0,0,0,13.65145,100.495,-34.5,0,0.00149
16.616499999999974,0,0,0,13.65145,100.495,-34.5,0,0.00149
17.182000000000016,0,0,0,13.65145,100.495,-34.5,0,0.00149
17.611800000000017,0,0,0,13.65145,100.495,-34.6,0,0.00149
18.177400000000034,0,0,0,13.65145,100.495,-34.6,0,0.00149
18.610900000000015,0,0,0,13.65145,100.495,-34.7,0,0.00149
19.176500000000033,0,0,0,13.65145,100.495,-34.7,0,0.00149
19.613900000000058,0,0,0,13.65145,100.495,-34.8,0,0.00149
20.179499999999962,0,0,0,13.65145,100.495,-34.8,0,0.00149
20.611600000000067,0,0,0,13.65145,100.495,-35,0,0.00149
21.17730000000006,0,0,0,13.65145,100.495,-35,0,0.00149
21.626100000000065,0,0,0,13.65145,100.495,-35.1,0,0.00149
22.19169999999997,0,0,0,13.65145,100.495,-35.1,0,0.00149
22.608600000000024,0,0,0,13.65145,100.495,-35.2,0,0.00149
23.17420000000004,0,0,0,13.65145,100.495,-35.2,0,0.00149
23.609100000000012,0,0,0,13.65145,100.495,-35.3,0,0.00149
24.174800000000005,0,0,0,13.65145,100.495,-35.3,0,0.00149
24.605800000000045,0,0,0,13.65145,100.495,-35.3,0,0.00149
25.171400000000062,0,0,0,13.65145,100.495,-35.3,0,0.00149
25.62099999999998,0,0,0,13.65145,100.495,-35.4,0,0.00149
26.186699999999973,0,0,0,13.65145,100.495,-35.4,0,0.00149
26.623500000000035,0,0,0,13.65145,100.495,-35.5,0,0.00149
27.189100000000053,0,0,0,13.65145,100.495,-35.5,0,0.00149
27.624599999999987,0,0,0,13.65145,100.495,-35.5,0,0.00149
28.190200000000004,0,0,0,13.65145,100.495,-35.5,0,0.00149
28.627000000000066,0,0,0,13.65145,100.495,-34.7,0,0.00149
29.19259999999997,0,0,0,13.65145,100.495,-34.7,0.25928,0.0016359999999999986
29.6259,0,0,0,13.65145,100.495,-34.1,0.25928,0.0017489999999999988
30.19150000000002,0,0,0,13.65145,100.495,-34.1,0.35188,0.001948
30.627000000000066,0,0,0,13.65145,100.495,-33.6,0.35188,0.0021009999999999987
31.19259999999997,0,0,0,13.65145,100.495,-33.6,0.16668,0.002194999999999999
31.663700000000063,0,0,0,13.65145,100.495,-33.1,0.16668,0.002274
32.22929999999997,0,0,0,13.65145,100.495,-33.1,0.11112,0.0023359999999999995
32.61239999999998,0,0,0,13.65145,100.495,-33.2,0.11112,0.002378999999999999
33.17790000000002,0,0,0,13.65145,100.495,-33.2,0,0.002378999999999999
33.61270000000002,0,0,0,13.65145,100.495,-33.3,0,0.002378999999999999
34.178300000000036,0,0,0,13.65145,100.495,-33.3,0,0.002378999999999999
34.61559999999997,0,0,0,13.65145,100.495,-33.3,0,0.002378999999999999
35.18119999999999,0,0,0,13.65145,100.495,-33.3,0,0.002378999999999999
35.61340000000007,0,0,0,13.65146,100.495,-33.4,0,0.002378999999999999
36.178999999999974,0,0,0,13.65146,100.495,-33.4,0.24076,0.002515
36.62790000000007,0,0,0,13.65146,100.495,-33.4,0.24076,0.0026229999999999986
