elapsed_time,mode,pedal,temp,latitude,longitude,altitude,speed,total_distance
0.0,0,0,0,13.6513,100.495,-29.4,1.92608,0.0
0.4813879999999999,0,0,0,13.6513,100.495,-29.6,1.92608,0.0009270000000000007
1.0376159999999999,0,0,0,13.6513,100.495,-29.6,1.81496,0.0019370000000000012
1.5252400000000002,0,0,0,13.65129,100.495,-31.4,1.81496,0.002822
2.0814529999999998,0,0,0,13.65129,100.495,-31.4,1.64828,0.003739000000000001
2.5254010000000005,0,0,0,13.65129,100.495,-32.6,1.64828,0.004471000000000001
3.0816280000000003,0,0,0,13.65129,100.495,-32.6,1.09268,0.005078000000000001
3.5443440000000006,0,0,0,13.65129,100.495,-33.9,1.09268,0.005584
4.104718,0,0,0,13.65129,100.495,-33.9,1.00008,0.006144000000000002
4.5694680000000005,0,0,0,13.65129,100.495,-35.2,1.00008,0.006609000000000002
5.1298580000000005,0,0,0,13.65129,100.495,-35.2,1.40752,0.007398
5.548527999999999,0,0,0,13.65129,100.495,-35.1,1.40752,0.007987
6.108928000000001,0,0,0,13.65129,100.495,-35.1,1.31492,0.008724
6.5566379999999995,0,0,0,13.65129,100.495,-35.9,1.31492,0.009313
7.117037999999999,0,0,0,13.65129,100.495,-35.9,1.12972,0.009946000000000002
7.544618,0,0,0,13.6513,100.495,-36.1,1.12972,0.010428999999999999
8.105008,0,0,0,13.6513,100.495,-36.1,1.00008,0.010989
8.531558,0,0,0,13.6513,100.495,-36.4,1.00008,0.011416
9.091968,0,0,0,13.6513,100.495,-36.4,1.00008,0.011976000000000002
9.561138,0,0,0,13.65131,100.495,-36.8,1.00008,0.012446
10.125687999999998,0,0,0,13.65131,100.495,-36.8,1.25936,0.013157
10.550948,0,0,0,13.65131,100.495,-32.5,1.25936,0.013692000000000001
11.115508,0,0,0,13.65131,100.495,-32.5,0.94452,0.014225
11.527817999999998,0,0,0,13.65131,100.495,-32.4,0.94452,0.014615000000000001
12.092377999999998,0,0,0,13.65131,100.495,-32.4,1.90756,0.015691999999999998
12.537328,0,0,0,13.65131,100.495,-32.6,1.90756,0.01654
13.101888,0,0,0,13.65131,100.495,-32.6,2.0372,0.017691
13.511528,0,0,0,13.65132,100.495,-33.1,2.0372,0.018525
14.076068000000001,0,0,0,13.65132,100.495,-33.1,0,0.018525
14.506058000000001,0,0,0,13.65132,100.495,-33.2,0,0.018525
15.070628000000001,0,0,0,13.65132,100.495,-33.2,0,0.018525
15.513077999999998,0,0,0,13.65132,100.495,-33.3,0,0.018525
16.077638,0,0,0,13.65132,100.495,-33.3,0,0.018525
16.518107999999998,0,0,0,13.65133,100.495,-33.4,0,0.018525
17.082658000000002,0,0,0,13.65133,100.495,-33.4,0,0.018525
17.507008,0,0,0,13.65133,100.495,-33.4,0,0.018525
18.071548,0,0,0,13.65133,100.495,-33.4,0,0.018525
18.510028,0,0,0,13.65133,100.495,-33.4,0,0.018525
19.074578000000002,0,0,0,13.65133,100.495,-33.4,0,0.018525
19.526967999999997,0,0,0,13.65133,100.495,-33.5,0,0.018525
20.091518,0,0,0,13.65133,100.495,-33.5,0,0.018525
20.503507999999997,0,0,0,13.65133,100.495,-33.6,0,0.018525
21.068058,0,0,0,13.65133,100.495,-33.6,0,0.018525
21.507807999999997,0,0,0,13.65134,100.495,-33.8,0,0.018525
22.072358,0,0,0,13.65134,100.495,-33.8,0,0.018525
22.510198000000003,0,0,0,13.65134,100.495,-34,0,0.018525
23.074758000000003,0,0,0,13.65134,100.495,-34,0,0.018525
23.519058,0,0,0,13.65134,100.495,-34.2,0,0.018525
24.083627999999997,0,0,0,13.65134,100.495,-34.2,0,0.018525
24.526998,0,0,0,13.65134,100.495,-34.3,0,0.018525
25.091558,0,0,0,13.65134,100.495,-34.3,0,0.018525
25.524588,0,0,0,13.65134,100.495,-34.4,0,0.018525
26.089148,0,0,0,13.65134,100.495,-34.4,0,0.018525
